,X Coordinate,Y Coordinate,Young's Modulus [Pa]
42911,-2642.8972728522413,1261.7931561275764,7308.91
42912,-2638.865061115986,1143.8481163836404,7826.28
42913,-2638.8727872175377,1147.654237990271,5062.24
42914,-2638.880106682166,1151.4603595969018,1557.1
42915,-2638.887426146794,1155.2624148342943,1720.85
42916,-2638.894745611422,1159.0685364409253,5299.65
42917,-2638.9020650760503,1162.874658047556,3557.2
42921,-2638.931342934563,1178.0910117356032,8780.02
42922,-2638.938662399191,1181.8971333422342,3815.69
42927,-2638.975259722332,1200.9236750061498,3056.4
42928,-2638.98257918696,1204.7257302435426,2057.77
42930,-2638.997218116216,1212.337973456804,2517.66
42931,-2639.004537580844,1216.1400286941969,24.3219
42936,-2639.041134903985,1235.166570358113,2150.43
42937,-2639.048454368613,1238.9726919647435,1854.37
42938,-2639.0557738332413,1242.7747472021365,4539.35
42939,-2639.0630932978693,1246.5808688087673,2396.93
42942,-2639.085051691753,1257.9951672594214,2575.74
42944,-2635.0605660570504,1143.856249122116,4989.44
42945,-2635.0678855216784,1147.6623707287467,9833.88
42946,-2635.0752049863067,1151.4644259661395,6646.28
42947,-2635.0825244509347,1155.2705475727705,8765.19
42948,-2635.089843915563,1159.076669179401,7627.49
42949,-2635.097163380191,1162.8787244167938,5075.72
42951,-2635.1118023094477,1170.4909676300556,7000.42
42952,-2635.119121774075,1174.2970892366864,718.296
42953,-2635.126441238704,1178.0991444740791,4822.62
42954,-2635.1337607033315,1181.90526608071,1874.23
42957,-2635.155719097216,1193.319564531364,1738.69
42960,-2635.1776774911004,1204.7338629820183,2060.53
42961,-2635.184996955729,1208.539984588649,1848.11
42962,-2635.1923164203567,1212.342039826042,3123.62
42963,-2635.1996358849847,1216.1481614326726,128.478
42968,-2635.2362332081257,1235.1747030965885,2482.53
42969,-2635.2435526727536,1238.9767583339817,1199.73
42970,-2635.250872137382,1242.782879940612,1336.76
42971,-2635.25819160201,1246.5890015472428,1043.6
42972,-2635.2655110666383,1250.3910567846358,1122.85
42973,-2635.272830531266,1254.1971783912663,642.764
42975,-2635.2874694605225,1261.809421604528,8046.69
42976,-2631.255664361191,1143.8643818605915,3478.26
42977,-2631.262983825819,1147.6664370979845,9623.09
42978,-2631.2703032904474,1151.4725587046153,4624.92
42979,-2631.2776227550758,1155.278680311246,6816.28
42980,-2631.284942219704,1159.0848019178766,3540.11
42982,-2631.2995811489595,1166.6929787619006,5994.98
42983,-2631.306900613588,1170.4991003685311,2635.58
42984,-2631.314220078216,1174.301155605924,4415.35
42986,-2631.328859007472,1181.9133988191854,9956.02
42987,-2631.3361784721005,1185.7154540565784,2566.52
42988,-2631.3434979367285,1189.521575663209,4858.15
42991,-2631.365456330613,1200.9358741138633,2969.73
42992,-2631.372775795241,1204.741995720494,3257.54
42993,-2631.380095259869,1208.5481173271246,1801.44
42994,-2631.3874147244974,1212.3501725645176,6555.39
42995,-2631.3947341891253,1216.156294171148,3519.25
42999,-2631.424012047638,1231.3767142284337,56.4609
43001,-2631.438650976894,1238.984891072457,5983.67
43002,-2631.4459704415226,1242.7910126790878,1805.01
43003,-2631.4532899061505,1246.5971342857183,534.988
43004,-2631.460609370779,1250.399189523111,2545.44
43005,-2631.467928835407,1254.205311129742,1943.2
43037,-2749.4194747701235,1375.9930698034495,3315.92
43038,-2749.4272008716757,1379.7991914100803,2968.01
43062,-2745.563336821868,1349.3664840339857,1592.81
43077,-2741.6340042273296,1284.6908813059283,7285.3
43125,-2737.94621396552,1345.5766279043066,36.8162
43171,-2730.204660210495,1277.1030363080945,1968.24
43178,-2730.255896462892,1303.7377548160337,1173.23
43180,-2730.2705353921483,1311.349998029295,5881.0
43181,-2730.2778548567767,1315.1520532666875,4055.95
43203,-2726.399758514636,1277.11116904657,4382.5
43213,-2726.4729531609173,1315.1601860051635,9732.52
43229,-2726.590471231891,1376.037799865066,307.912
43273,-2718.833871910686,1299.95603142483,2155.03
43277,-2718.8631497691986,1315.1764514821152,8354.69
43293,-2718.9806678401724,1376.054065342017,7513.25
43295,-2718.9953067694287,1383.662242186041,3799.7
43300,-2714.9923728916856,1280.9376224993898,943.67
43309,-2715.058248073339,1315.180517851353,1524.42
43310,-2715.065567537967,1318.9866394579838,170.403
43332,-2711.187471195826,1280.9457552378656,6706.77
43333,-2711.1947906604546,1284.751876844496,1444.47
43340,-2711.2460269128514,1311.3865953524355,5263.47
43360,-2707.3532916414547,1265.7334679190562,449.379
43361,-2707.3606111060826,1269.539589525687,3457.54
43363,-2707.375250035339,1277.1477663697106,1600.64
43364,-2707.382569499967,1280.9538879763415,2652.05
43372,-2707.441125216992,1311.3906617216735,9869.56
43394,-2703.563028874852,1273.3497775015555,4245.02
43395,-2703.57034833948,1277.1558991081863,20.5887
43396,-2703.5776678041075,1280.962020714817,47.1424
43404,-2703.6362235211327,1311.3987944601492,8994.81
43425,-2699.750807714364,1269.5517886334007,7271.33
43427,-2699.76544664362,1277.164031846662,992.959
43428,-2699.772766108248,1280.966087084055,8191.3
43429,-2699.7800855728765,1284.7722086906856,6243.14
43430,-2699.7874050375044,1288.5783302973164,4588.86
43431,-2699.794724502133,1292.3803855347091,2822.0
43433,-2699.809363431389,1299.992628747971,1755.33
43434,-2699.816682896017,1303.7987503546017,2105.05
43456,-2695.9385865538766,1265.7537997652455,3610.72
43458,-2695.953225483133,1273.366042978507,7112.36
43463,-2695.9898228062734,1292.388518273185,1068.01
43488,-2692.133684858017,1265.7619325037217,5429.86
43490,-2692.148323787273,1273.3741757169828,5157.72
43522,-2688.343422091414,1273.3782420862206,4064.28
43523,-2688.350741556042,1277.184363692851,4317.93
43529,-2688.394658343811,1300.0129605941595,1002.13
43536,-2688.446301233132,1326.6476791020991,39.9946
43555,-2684.5458398601827,1277.1924964313268,4522.53
43559,-2684.5751177186958,1292.412916488612,6788.88
43560,-2684.5824371833232,1296.2149717260047,1591.31
43561,-2684.589756647952,1300.0210933326357,1439.92
43566,-2684.626760608016,1319.0476349965516,2870.96
43585,-2680.726299235067,1269.5883859565413,5392.35
43588,-2680.7482576289517,1281.0026844071954,2363.92
43589,-2680.75557709358,1284.808806013826,4632.87
43590,-2680.762896558208,1288.6149276204571,4780.96
43591,-2680.770216022836,1292.41698285785,1836.03
43592,-2680.777535487464,1296.223104464481,2310.99
43593,-2680.784854952092,1300.0292260711117,3645.79
43594,-2680.79217441672,1303.8353476777422,931.962
43617,-2676.921397539208,1269.5965186950168,3067.21
43619,-2676.936036468464,1277.2046955390404,7531.05
43620,-2676.9433559330923,1281.0108171456711,3281.57
43622,-2676.957994862348,1288.623060358933,3939.67
43624,-2676.9726337916045,1296.2312372029564,6253.54
43625,-2676.979953256233,1300.0373588095872,744.467
43626,-2676.987272720861,1303.83941404698,1288.95
43629,-2677.0096377516693,1315.2537124976343,5035.17
43683,-2669.326233076745,1277.220961015992,2103.59
43691,-2669.3851954306942,1307.661801130562,6813.92
43692,-2669.392514895322,1311.4638563679548,7396.39
43715,-2665.521331380886,1277.2290937544678,7756.77
43723,-2665.580293734835,1307.6658674997998,6162.6
43724,-2665.587613199463,1311.4719891064306,9012.91
43725,-2665.594932664091,1315.278110713061,6514.71
43726,-2665.602252128719,1319.0842323196923,4829.46
43748,-2661.7237491496544,1281.0392817303364,3689.72
43749,-2661.731068614283,1284.845403336967,8292.15
43752,-2661.753433645091,1296.2597017876212,532.924
43754,-2661.768072574347,1303.8719450008823,9045.77
43755,-2661.7753920389755,1307.6740002382755,5073.68
43756,-2661.7827115036034,1311.4801218449063,23.7271
43757,-2661.790030968232,1315.2862434515373,8972.86
43779,-2657.911527989167,1277.2453592314191,4770.82
43786,-2657.963170878488,1303.8760113701203,4823.23
43787,-2657.970490343116,1307.6821329767515,8089.92
43788,-2657.977809807744,1311.4882545833825,4391.76
43789,-2657.9851292723724,1315.290309820775,8641.77
43790,-2657.9924487370004,1319.0964314274058,2513.81
43813,-2654.121671859488,1284.8616688139182,2084.5
43815,-2654.136310788744,1292.469845657942,4870.4
43817,-2654.1509497180004,1300.0780225019655,2304.47
43818,-2654.1582691826284,1303.8841441085965,2556.02
43819,-2654.1655886472568,1307.690265715227,3090.91
43820,-2654.1729081118847,1311.4963873218578,3834.71
43821,-2654.180227576513,1315.2984425592508,5826.74
43822,-2654.187547041141,1319.1045641658814,7245.77
43823,-2654.1948665057694,1322.910685772512,9385.27
43840,-2650.279766203564,1265.8432598884783,6704.43
43841,-2650.287085668192,1269.649381495109,6186.75
43842,-2650.2944051328204,1273.451436732502,5914.72
43845,-2650.3167701636285,1284.869801552394,5287.03
43848,-2650.3387285575127,1296.2841000030485,3333.1
43850,-2650.353367486769,1303.892276847072,3517.76
43852,-2650.3680064160253,1311.5004536910956,3215.5
43853,-2650.3753258806537,1315.3065752977263,6557.31
43854,-2650.3826453452816,1319.112696904357,1609.25
43857,-2650.4046037391663,1330.5269953550114,2462.8
43872,-2646.4748645077048,1265.851392626954,9516.08
43875,-2646.497229538513,1277.2656910776082,3082.11
43877,-2646.511868467769,1284.8738679216322,1122.43
43878,-2646.519187932397,1288.679989528263,9057.73
43880,-2646.5338268616533,1296.2881663722865,3424.82
43881,-2646.5411463262817,1300.094287978917,2295.82
43882,-2646.5484657909096,1303.9004095855478,3958.69
43883,-2646.555785255538,1307.7024648229406,3136.06
43884,-2646.563104720166,1311.508586429571,6720.47
43885,-2646.5704241847943,1315.314708036202,9101.74
43886,-2646.5777436494222,1319.1208296428326,7734.25
43887,-2646.5850631140506,1322.9228848802256,24.5021
43904,-2642.6699628118454,1265.8595253654296,7672.82
43905,-2642.6772822764733,1269.6615806028226,6000.3
43909,-2642.7069667719097,1284.882000660108,879.377
43910,-2642.7142862365376,1288.6881222667384,403.422
43911,-2642.721605701166,1292.4942438733692,6014.32
43912,-2642.728925165794,1296.296299110762,5683.48
43913,-2642.7362446304223,1300.1024207173928,4755.18
43915,-2642.750883559678,1307.7105975614163,3008.06
43918,-2642.772841953563,1319.1248960120706,348.321
43919,-2642.7801614181917,1322.9310176187012,8151.83
43937,-2638.8727872175377,1269.6697133412986,7475.9
43938,-2638.880106682166,1273.4758349479291,7771.5
43943,-2638.9167040053067,1292.498310242607,3101.5
43944,-2638.9240234699346,1296.3044318492375,1613.33
43945,-2638.931342934563,1300.1105534558685,1702.53
43946,-2638.938662399191,1303.9126086932613,6511.55
43947,-2638.9459818638197,1307.718730299892,2284.92
43949,-2638.960620793076,1315.3269071439156,10.7399
43968,-2635.0605660570504,1265.8717244731436,8707.14
43969,-2635.0678855216784,1269.677846079774,3070.48
43970,-2635.0752049863067,1273.4839676864049,5240.38
43972,-2635.089843915563,1281.0921445304284,424.89
43975,-2635.1118023094477,1292.5064429810827,4562.64
43976,-2635.119121774075,1296.3125645877133,7097.04
43977,-2635.126441238704,1300.118686194344,2141.73
43978,-2635.1337607033315,1303.9207414317368,6074.57
43980,-2635.148399632588,1311.5329846449984,9839.47
44001,-2631.262983825819,1269.68597881825,6027.68
44002,-2631.2703032904474,1273.4880340556426,5479.07
44006,-2631.2995811489595,1288.7084541129277,8989.51
44007,-2631.306900613588,1292.5145757195585,2469.84
44008,-2631.314220078216,1296.320697326189,6435.44
44009,-2631.321539542844,1300.1227525635818,3845.58
44010,-2631.328859007472,1303.9288741702126,2081.44
44012,-2631.3434979367285,1311.537051014236,2901.66
44013,-2631.350817401357,1315.343172620867,1730.33
44033,-2749.214529760536,903.476897995654,5116.22
44034,-2749.221849225164,907.2789532330466,4411.76
44035,-2749.229168689792,911.0850748396774,5959.31
44038,-2749.251127083676,922.4993732903316,3817.59
44039,-2749.2584465483046,926.3054948969624,5777.03
44040,-2749.2657660129325,930.1075501343552,1003.61
44042,-2749.280404942189,937.7197933476168,9256.76
44043,-2749.287724406817,941.5259149542476,9512.04
44044,-2749.295043871445,945.3279701916404,1308.02
44045,-2749.302363336073,949.1340917982712,1866.03
44046,-2749.309682800701,952.9402134049014,1018.03
44047,-2749.3170022653294,956.7422686422948,1214.8
44048,-2749.324321729958,960.5483902489254,1674.04
44050,-2749.338960659214,968.156567092949,9498.63
44053,-2749.3609190530983,979.5749319128412,9301.63
44054,-2749.3682385177267,983.376987150234,6361.11
44055,-2749.3755579823546,987.1831087568648,2785.97
44056,-2749.382877446983,990.9892303634956,1966.22
44057,-2749.390196911611,994.7912856008884,993.396
44058,-2749.3975163762398,998.5974072075192,2994.19
44059,-2749.4048358408672,1002.40352881415,3895.27
44060,-2749.412155305496,1006.2055840515428,6211.04
44061,-2749.4194747701235,1010.0117056581736,4057.74
44062,-2749.4272008716757,1013.8178272648038,3043.93
44064,-2745.4023086000484,899.6789091274991,1971.57
44066,-2745.4169475293047,907.2870859715226,8528.58
44067,-2745.4242669939326,911.0932075781528,3789.01
44068,-2745.431586458561,914.8952628155462,4036.86
44069,-2745.438905923189,918.7013844221764,3902.17
44070,-2745.446225387817,922.5075060288073,9066.3
44071,-2745.453544852445,926.313627635438,3383.86
44073,-2745.4681837817016,933.9218044794616,2445.32
44075,-2745.482822710958,941.5299813234852,4058.16
44076,-2745.490142175586,945.336102930116,7630.45
44077,-2745.497461640214,949.1422245367468,1041.72
44078,-2745.504781104842,952.9442797741394,1478.14
44079,-2745.51210056947,956.7504013807708,1443.42
44080,-2745.5194200340984,960.5565229874014,3989.6
44083,-2745.541378427982,971.9708214380552,9596.76
44085,-2745.556017357239,979.5789982820788,4343.88
44086,-2745.563336821868,983.3851198887096,9014.7
44089,-2745.585295215752,994.799418339364,3468.11
44090,-2745.59261468038,998.6055399459948,9048.48
44091,-2745.599934145008,1002.4116615526254,5879.64
44092,-2745.607253609636,1006.2137167900182,2261.64
44093,-2745.614979711188,1010.0198383966494,4307.44
44094,-2745.622299175816,1013.8259600032798,6479.33
44095,-2745.6296186404443,1017.628015240673,3652.04
44096,-2741.5974069041886,899.6829754967366,1555.24
44097,-2741.604726368817,903.4890971033674,4381.15
44098,-2741.6120458334453,907.2952187099982,8023.95
44100,-2741.626684762701,914.9033955540216,4304.49
44103,-2741.648643156586,926.317694004676,110.176
44104,-2741.655962621214,930.1238156113068,3441.51
44108,-2741.6852404797264,945.3442356685914,9304.19
44109,-2741.692559944355,949.1503572752226,1196.91
44110,-2741.6998794089827,952.9524125126154,5017.25
44111,-2741.7071988736107,956.7585341192462,3872.61
44112,-2741.714518338239,960.564655725877,1248.45
44117,-2741.75111566138,979.5871310205548,3974.32
44118,-2741.758435126008,983.3932526271856,7277.66
44119,-2741.765754590636,987.199374233816,1294.81
44121,-2741.780393519892,994.8075510778394,5094.97
44123,-2741.7950324491485,1002.415727921863,1986.94
44124,-2741.8027585507007,1006.2218495284942,4379.39
44125,-2741.8100780153286,1010.027971135125,2756.72
44126,-2741.8173974799565,1013.8300263725178,6263.61
44127,-2741.824716944585,1017.6361479791484,8478.43
44128,-2737.7925052083297,899.6911082352126,5739.51
44129,-2737.7998246729576,903.4972298418428,2749.2
44130,-2737.807144137586,907.3033514484736,2337.52
44131,-2737.814463602214,911.1054066858665,3230.6
44132,-2737.821783066842,914.9115282924972,3190.25
44137,-2737.858380389983,933.9380699564132,6739.01
44140,-2737.880338783867,945.3523684070674,4903.4
44141,-2737.8876582484954,949.1544236444606,1950.77
44142,-2737.894977713124,952.9605452510908,1214.28
44143,-2737.9022971777517,956.7666668577216,510.037
44144,-2737.90961664238,960.5687220951144,2572.29
44151,-2737.9608528947765,987.203440603054,5787.42
44155,-2737.990537390213,1002.4238606603394,7905.18
44156,-2737.9978568548413,1006.2299822669696,5264.69
44157,-2738.005176319469,1010.0361038736004,6270.23
44158,-2738.012495784097,1013.8381591109932,5603.14
44160,-2733.9876035124703,899.6992409736881,2146.95
44161,-2733.994922977098,903.5053625803188,2136.15
44162,-2734.0022424417266,907.3074178177116,3218.92
44163,-2734.0095619063545,911.1135394243424,2623.1
44167,-2734.038839764867,926.3339594816272,4376.95
44168,-2734.046159229495,930.1400810882578,2397.16
44169,-2734.0534786941234,933.9421363256512,2127.19
44172,-2734.075437088008,945.3564347763054,3459.19
44173,-2734.082756552636,949.162556382936,4124.32
44174,-2734.090076017264,952.9686779895668,1311.19
44175,-2734.097395481892,956.7747995961976,1668.36
44182,-2734.148631734289,983.4054517348986,6263.49
44183,-2734.155951198917,987.2115733415294,1206.81
44184,-2734.163270663545,991.0176949481606,2058.56
44189,-2734.20027462361,1010.0401702428384,1937.05
44190,-2734.207594088238,1013.8462918494693,2779.05
44191,-2734.214913552866,1017.6524134561,2101.45
44192,-2730.182701816611,899.7073737121636,2119.51
44194,-2730.197340745867,907.3155505561872,6840.26
44195,-2730.204660210495,911.121672162818,2143.01
44196,-2730.211979675123,914.9277937694488,9418.32
44197,-2730.2192991397515,918.7298490068416,3117.11
44198,-2730.2266186043794,922.5359706134724,6883.47
44199,-2730.233938069008,926.342092220103,3399.13
44200,-2730.241257533636,930.1441474574964,2834.9
44201,-2730.248576998264,933.9502690641266,1889.76
44202,-2730.255896462892,937.7563906707574,1619.66
44205,-2730.2778548567767,949.1706891214116,3182.31
44206,-2730.2851743214046,952.9768107280424,1005.88
44207,-2730.2924937860325,956.7788659654352,1509.24
